"";"cor_raca";"faixa_etaria"
"44159";"Parda";"30-59"
"44160";"Parda";"30-59"
"44161";"Parda";"30-59"
"44162";"Parda";"30-59"
"44163";"Parda";"30-59"
"44164";"Parda";"30-59"
"44165";"Parda";"30-59"
"44166";"Parda";"30-59"
"44167";"Parda";"30-59"
"44168";"Parda";"30-59"
"44169";"Parda";"30-59"
"44170";"Parda";"30-59"
"44171";"Parda";"30-59"
"44172";"Parda";"30-59"
"44173";"Parda";"30-59"
"44174";"Parda";"30-59"
"44175";"Parda";"30-59"
"44176";"Parda";"30-59"
"44177";"Parda";"30-59"
"44178";"Parda";"30-59"
"44179";"Parda";"30-59"
"44180";"Parda";"30-59"
"44181";"Parda";"30-59"
"44182";"Parda";"30-59"
"44183";"Parda";"30-59"
"44184";"Parda";"30-59"
"44185";"Parda";"30-59"
"44186";"Parda";"30-59"
"44187";"Parda";"30-59"
"44188";"Parda";"30-59"
"44189";"Parda";"30-59"
"44190";"Parda";"30-59"
"44191";"Parda";"30-59"
"44192";"Parda";"30-59"
"44193";"Parda";"30-59"
"44194";"Parda";"30-59"
"44195";"Parda";"30-59"
"44196";"Parda";"30-59"
"44197";"Parda";"30-59"
"44198";"Parda";"30-59"
"44199";"Parda";"30-59"
"44200";"Parda";"30-59"
"44201";"Parda";"30-59"
"44202";"Parda";"30-59"
"44203";"Parda";"30-59"
"44204";"Parda";"30-59"
"44205";"Parda";"30-59"
"44206";"Parda";"30-59"
"44207";"Parda";"30-59"
"44208";"Parda";"30-59"
"44209";"Parda";"30-59"
"44210";"Parda";"30-59"
"44211";"Parda";"30-59"
"44212";"Parda";"30-59"
"44213";"Parda";"30-59"
"44214";"Parda";"30-59"
"44215";"Parda";"30-59"
"44216";"Parda";"30-59"
"44217";"Parda";"30-59"
"44218";"Parda";"30-59"
"44219";"Parda";"30-59"
"44220";"Parda";"30-59"
"44221";"Parda";"30-59"
"44222";"Parda";"30-59"
"44223";"Parda";"30-59"
"44224";"Parda";"30-59"
"44225";"Parda";"30-59"
"44226";"Parda";"30-59"
"44227";"Parda";"30-59"
"44228";"Parda";"30-59"
"44229";"Parda";"30-59"
"44230";"Parda";"30-59"
"44231";"Parda";"30-59"
"44232";"Parda";"30-59"
"44233";"Parda";"30-59"
"44234";"Parda";"30-59"
"44235";"Parda";"30-59"
"44236";"Parda";"30-59"
"44237";"Parda";"30-59"
"44238";"Parda";"30-59"
"44239";"Parda";"30-59"
"44240";"Parda";"30-59"
"44241";"Parda";"30-59"
"44242";"Parda";"30-59"
"44243";"Parda";"30-59"
"44244";"Parda";"30-59"
"44245";"Parda";"30-59"
"44246";"Parda";"30-59"
"44247";"Parda";"30-59"
"44248";"Parda";"30-59"
"44249";"Parda";"30-59"
"44250";"Parda";"30-59"
"44251";"Parda";"30-59"
"44252";"Parda";"30-59"
"44253";"Parda";"30-59"
"44254";"Parda";"30-59"
"44255";"Parda";"30-59"
"44256";"Parda";"30-59"
"44257";"Parda";"30-59"
"44258";"Parda";"30-59"
"44259";"Parda";"30-59"
"44260";"Parda";"30-59"
"44261";"Parda";"30-59"
"44262";"Parda";"30-59"
"44263";"Parda";"30-59"
"44264";"Parda";"30-59"
"44265";"Parda";"30-59"
"44266";"Parda";"30-59"
"44267";"Parda";"30-59"
"44268";"Parda";"30-59"
"44269";"Parda";"30-59"
"44270";"Parda";"30-59"
"44271";"Parda";"30-59"
"44272";"Parda";"30-59"
"44273";"Parda";"30-59"
"44274";"Parda";"30-59"
"44275";"Parda";"30-59"
"44276";"Parda";"30-59"
"44277";"Parda";"30-59"
"44278";"Parda";"30-59"
"44279";"Parda";"30-59"
"44280";"Parda";"30-59"
"44281";"Parda";"30-59"
"44282";"Parda";"30-59"
"44283";"Parda";"30-59"
"44284";"Parda";"30-59"
"44285";"Parda";"30-59"
"44286";"Parda";"30-59"
"44287";"Parda";"30-59"
"44288";"Parda";"30-59"
"44289";"Parda";"30-59"
"44290";"Parda";"30-59"
"44291";"Parda";"30-59"
"44292";"Parda";"30-59"
"44293";"Parda";"30-59"
"44294";"Parda";"30-59"
"44295";"Parda";"30-59"
"44296";"Parda";"30-59"
"44297";"Parda";"30-59"
"44298";"Parda";"30-59"
"44299";"Parda";"30-59"
"44300";"Parda";"30-59"
"44301";"Parda";"30-59"
"44302";"Parda";"30-59"
"44303";"Parda";"30-59"
"44304";"Parda";"30-59"
"44305";"Parda";"30-59"
"44306";"Parda";"30-59"
"44307";"Parda";"30-59"
"44308";"Parda";"30-59"
"44309";"Parda";"30-59"
"44310";"Parda";"30-59"
"44311";"Parda";"30-59"
"44312";"Parda";"30-59"
"44313";"Parda";"30-59"
"44314";"Parda";"30-59"
"44315";"Parda";"30-59"
"44316";"Parda";"30-59"
"44317";"Parda";"30-59"
"44318";"Parda";"30-59"
"44319";"Parda";"30-59"
"44320";"Parda";"30-59"
"44321";"Parda";"30-59"
"44322";"Parda";"30-59"
"44323";"Parda";"30-59"
"44324";"Parda";"30-59"
"44325";"Parda";"30-59"
"44326";"Parda";"30-59"
"44327";"Parda";"30-59"
"44328";"Parda";"30-59"
"44329";"Parda";"30-59"
"44330";"Parda";"30-59"
"44331";"Parda";"30-59"
"44332";"Parda";"30-59"
"44333";"Parda";"30-59"
"44334";"Parda";"30-59"
"44335";"Parda";"30-59"
"44336";"Parda";"30-59"
"44337";"Parda";"30-59"
"44338";"Parda";"30-59"
"44339";"Parda";"30-59"
"44340";"Parda";"30-59"
"44341";"Parda";"30-59"
"44342";"Parda";"30-59"
"44343";"Parda";"30-59"
"44344";"Parda";"30-59"
"44345";"Parda";"30-59"
"44346";"Parda";"30-59"
"44347";"Parda";"30-59"
"44348";"Parda";"30-59"
"44349";"Parda";"30-59"
"44350";"Parda";"30-59"
"44351";"Parda";"30-59"
"44352";"Parda";"30-59"
"44353";"Parda";"30-59"
"44354";"Parda";"30-59"
"44355";"Parda";"30-59"
"44356";"Parda";"30-59"
"44357";"Parda";"30-59"
"44358";"Parda";"30-59"
"44359";"Parda";"30-59"
"44360";"Parda";"30-59"
"44361";"Parda";"30-59"
"44362";"Parda";"30-59"
"44363";"Parda";"30-59"
"44364";"Parda";"30-59"
"44365";"Parda";"30-59"
"44366";"Parda";"30-59"
"44367";"Parda";"30-59"
"44368";"Parda";"30-59"
"44369";"Parda";"30-59"
"44370";"Parda";"30-59"
"44371";"Parda";"30-59"
"44372";"Parda";"30-59"
"44373";"Parda";"30-59"
"44374";"Parda";"30-59"
"44375";"Parda";"30-59"
"44376";"Parda";"30-59"
"44377";"Parda";"30-59"
"44378";"Parda";"30-59"
"44379";"Parda";"30-59"
"44380";"Parda";"30-59"
"44381";"Parda";"30-59"
"44382";"Parda";"30-59"
"44383";"Parda";"30-59"
"44384";"Parda";"30-59"
"44385";"Parda";"30-59"
"44386";"Parda";"30-59"
"44387";"Parda";"30-59"
"44388";"Parda";"30-59"
"44389";"Parda";"30-59"
"44390";"Parda";"30-59"
"44391";"Parda";"30-59"
"44392";"Parda";"30-59"
"44393";"Parda";"30-59"
"44394";"Parda";"30-59"
"44395";"Parda";"30-59"
"44396";"Parda";"30-59"
"44397";"Parda";"30-59"
"44398";"Parda";"30-59"
"44399";"Parda";"30-59"
"44400";"Parda";"30-59"
"44401";"Parda";"30-59"
"44402";"Parda";"30-59"
"44403";"Parda";"30-59"
"44404";"Parda";"30-59"
"44405";"Parda";"30-59"
"44406";"Parda";"30-59"
"44407";"Parda";"30-59"
"44408";"Parda";"30-59"
"44409";"Parda";"30-59"
"44410";"Parda";"30-59"
"44411";"Parda";"30-59"
"44412";"Parda";"30-59"
"44413";"Parda";"30-59"
"44414";"Parda";"30-59"
"44415";"Parda";"30-59"
"44416";"Parda";"30-59"
"44417";"Parda";"30-59"
"44418";"Parda";"30-59"
"44419";"Parda";"30-59"
"44420";"Parda";"30-59"
"44421";"Parda";"30-59"
"44422";"Parda";"30-59"
"44423";"Parda";"30-59"
"44424";"Parda";"30-59"
"44425";"Parda";"30-59"
"44426";"Parda";"30-59"
"44427";"Parda";"30-59"
"44428";"Parda";"30-59"
"44429";"Parda";"30-59"
"44430";"Parda";"30-59"
"44431";"Parda";"30-59"
"44432";"Parda";"30-59"
"44433";"Parda";"30-59"
"44434";"Parda";"30-59"
"44435";"Parda";"30-59"
"44436";"Parda";"30-59"
"44437";"Parda";"30-59"
"44438";"Parda";"30-59"
"44439";"Parda";"30-59"
"44440";"Parda";"30-59"
"44441";"Parda";"30-59"
"44442";"Parda";"30-59"
"44443";"Parda";"30-59"
"44444";"Parda";"30-59"
"44445";"Parda";"30-59"
"44446";"Parda";"30-59"
"44447";"Parda";"30-59"
"44448";"Parda";"30-59"
"44449";"Parda";"30-59"
"44450";"Parda";"30-59"
"44451";"Parda";"30-59"
"44452";"Parda";"30-59"
"44453";"Parda";"30-59"
"44454";"Parda";"30-59"
"44455";"Parda";"30-59"
"44456";"Parda";"30-59"
"44457";"Parda";"30-59"
"44458";"Parda";"30-59"
"44459";"Parda";"30-59"
"44460";"Parda";"30-59"
"44461";"Parda";"30-59"
"44462";"Parda";"30-59"
"44463";"Parda";"30-59"
"44464";"Parda";"30-59"
"44465";"Parda";"30-59"
"44466";"Parda";"30-59"
"44467";"Parda";"30-59"
"44468";"Parda";"30-59"
"44469";"Parda";"30-59"
"44470";"Parda";"30-59"
"44471";"Parda";"30-59"
"44472";"Parda";"30-59"
"44473";"Parda";"30-59"
"44474";"Parda";"30-59"
"44475";"Parda";"30-59"
"44476";"Parda";"30-59"
"44477";"Parda";"30-59"
"44478";"Parda";"30-59"
"44479";"Parda";"30-59"
"44480";"Parda";"30-59"
"44481";"Parda";"30-59"
"44482";"Parda";"30-59"
"44483";"Parda";"30-59"
"44484";"Parda";"30-59"
"44485";"Parda";"30-59"
"44486";"Parda";"30-59"
"44487";"Parda";"30-59"
"44488";"Parda";"30-59"
"44489";"Parda";"30-59"
"44490";"Parda";"30-59"
"44491";"Parda";"30-59"
"44492";"Parda";"30-59"
"44493";"Parda";"30-59"
"44494";"Parda";"30-59"
"44495";"Parda";"30-59"
"44496";"Parda";"30-59"
"44497";"Parda";"30-59"
"44498";"Parda";"30-59"
"44499";"Parda";"30-59"
"44500";"Parda";"30-59"
"44501";"Parda";"30-59"
"44502";"Parda";"30-59"
"44503";"Parda";"30-59"
"44504";"Parda";"30-59"
"44505";"Parda";"30-59"
"44506";"Parda";"30-59"
"44507";"Parda";"30-59"
"44508";"Parda";"30-59"
"44509";"Parda";"30-59"
"44510";"Parda";"30-59"
"44511";"Parda";"30-59"
"44512";"Parda";"30-59"
"44513";"Parda";"30-59"
"44514";"Parda";"30-59"
"44515";"Parda";"30-59"
"44516";"Parda";"30-59"
"44517";"Parda";"30-59"
"44518";"Parda";"30-59"
"44519";"Parda";"30-59"
"44520";"Parda";"30-59"
"44521";"Parda";"30-59"
"44522";"Parda";"30-59"
"44523";"Parda";"30-59"
"44524";"Parda";"30-59"
"44525";"Parda";"30-59"
"44526";"Parda";"30-59"
"44527";"Parda";"30-59"
"44528";"Parda";"30-59"
"44529";"Parda";"30-59"
"44530";"Parda";"30-59"
"44531";"Parda";"30-59"
"44532";"Parda";"30-59"
"44533";"Parda";"30-59"
"44534";"Parda";"30-59"
"44535";"Parda";"30-59"
"44536";"Parda";"30-59"
"44537";"Parda";"30-59"
"44538";"Parda";"30-59"
"44539";"Parda";"30-59"
"44540";"Parda";"30-59"
"44541";"Parda";"30-59"
"44542";"Parda";"30-59"
"44543";"Parda";"30-59"
"44544";"Parda";"30-59"
"44545";"Parda";"30-59"
"44546";"Parda";"30-59"
"44547";"Parda";"30-59"
"44548";"Parda";"30-59"
"44549";"Parda";"30-59"
"44550";"Parda";"30-59"
"44551";"Parda";"30-59"
"44552";"Parda";"30-59"
"44553";"Parda";"30-59"
"44554";"Parda";"30-59"
"44555";"Parda";"30-59"
"44556";"Parda";"30-59"
"44557";"Parda";"30-59"
"44558";"Parda";"30-59"
"44559";"Parda";"30-59"
"44560";"Parda";"30-59"
"44561";"Parda";"30-59"
"44562";"Parda";"30-59"
"44563";"Parda";"30-59"
"44564";"Parda";"30-59"
"44565";"Parda";"30-59"
"44566";"Parda";"30-59"
"44567";"Parda";"30-59"
"44568";"Parda";"30-59"
"44569";"Parda";"30-59"
"44570";"Parda";"30-59"
"44571";"Parda";"30-59"
"44572";"Parda";"30-59"
"44573";"Parda";"30-59"
"44574";"Parda";"30-59"
"44575";"Parda";"30-59"
"44576";"Parda";"30-59"
"44577";"Parda";"30-59"
"44578";"Parda";"30-59"
"44579";"Parda";"30-59"
"44580";"Parda";"30-59"
"44581";"Parda";"30-59"
"44582";"Parda";"30-59"
"44583";"Parda";"30-59"
"44584";"Parda";"30-59"
"44585";"Parda";"30-59"
"44586";"Parda";"30-59"
"44587";"Parda";"30-59"
"44588";"Parda";"30-59"
"44589";"Parda";"30-59"
"44590";"Parda";"30-59"
"44591";"Parda";"30-59"
"44592";"Parda";"30-59"
"44593";"Parda";"30-59"
"44594";"Parda";"30-59"
"44595";"Parda";"30-59"
"44596";"Parda";"30-59"
"44597";"Parda";"30-59"
"44598";"Parda";"30-59"
"44599";"Parda";"30-59"
"44600";"Parda";"30-59"
"44601";"Parda";"30-59"
"44602";"Parda";"30-59"
"44603";"Parda";"30-59"
"44604";"Parda";"30-59"
"44605";"Parda";"30-59"
"44606";"Parda";"30-59"
"44607";"Parda";"30-59"
"44608";"Parda";"30-59"
"44609";"Parda";"30-59"
"44610";"Parda";"30-59"
"44611";"Parda";"30-59"
"44612";"Parda";"30-59"
"44613";"Parda";"30-59"
"44614";"Parda";"30-59"
"44615";"Parda";"30-59"
"44616";"Parda";"30-59"
"44617";"Parda";"30-59"
"44618";"Parda";"30-59"
"44619";"Parda";"30-59"
"44620";"Parda";"30-59"
"44621";"Parda";"30-59"
"44622";"Parda";"30-59"
"44623";"Parda";"30-59"
"44624";"Parda";"30-59"
"44625";"Parda";"30-59"
"44626";"Parda";"30-59"
"44627";"Parda";"30-59"
"44628";"Parda";"30-59"
"44629";"Parda";"30-59"
"44630";"Parda";"30-59"
"44631";"Parda";"30-59"
"44632";"Parda";"30-59"
"44633";"Parda";"30-59"
"44634";"Parda";"30-59"
"44635";"Parda";"30-59"
"44636";"Parda";"30-59"
"44637";"Parda";"30-59"
"44638";"Parda";"30-59"
"44639";"Parda";"30-59"
"44640";"Parda";"30-59"
"44641";"Parda";"30-59"
"44642";"Parda";"30-59"
"44643";"Parda";"30-59"
"44644";"Parda";"30-59"
"44645";"Parda";"30-59"
"44646";"Parda";"30-59"
"44647";"Parda";"30-59"
"44648";"Parda";"30-59"
"44649";"Parda";"30-59"
"44650";"Parda";"30-59"
"44651";"Parda";"30-59"
"44652";"Parda";"30-59"
"44653";"Parda";"30-59"
"44654";"Parda";"30-59"
"44655";"Parda";"30-59"
"44656";"Parda";"30-59"
"44657";"Parda";"30-59"
"44658";"Parda";"30-59"
"44659";"Parda";"30-59"
"44660";"Parda";"30-59"
"44661";"Parda";"30-59"
"44662";"Parda";"30-59"
"44663";"Parda";"30-59"
"44664";"Parda";"30-59"
"44665";"Parda";"30-59"
"44666";"Parda";"30-59"
"44667";"Parda";"30-59"
"44668";"Parda";"30-59"
"44669";"Parda";"30-59"
"44670";"Parda";"30-59"
"44671";"Parda";"30-59"
"44672";"Parda";"30-59"
"44673";"Parda";"30-59"
"44674";"Parda";"30-59"
"44675";"Parda";"30-59"
"44676";"Parda";"30-59"
"44677";"Parda";"30-59"
"44678";"Parda";"30-59"
"44679";"Parda";"30-59"
"44680";"Parda";"30-59"
"44681";"Parda";"30-59"
"44682";"Parda";"30-59"
"44683";"Parda";"30-59"
"44684";"Parda";"30-59"
"44685";"Parda";"30-59"
"44686";"Parda";"30-59"
"44687";"Parda";"30-59"
"44688";"Parda";"30-59"
"44689";"Parda";"30-59"
"44690";"Parda";"30-59"
"44691";"Parda";"30-59"
"44692";"Parda";"30-59"
"44693";"Parda";"30-59"
"44694";"Parda";"30-59"
"44695";"Parda";"30-59"
"44696";"Parda";"30-59"
"44697";"Parda";"30-59"
"44698";"Parda";"30-59"
"44699";"Parda";"30-59"
"44700";"Parda";"30-59"
"44701";"Parda";"30-59"
"44702";"Parda";"30-59"
"44703";"Parda";"30-59"
"44704";"Parda";"30-59"
"44705";"Parda";"30-59"
"44706";"Parda";"30-59"
"44707";"Parda";"30-59"
"44708";"Parda";"30-59"
"44709";"Parda";"30-59"
"44710";"Parda";"30-59"
"44711";"Parda";"30-59"
"44712";"Parda";"30-59"
"44713";"Parda";"30-59"
"44714";"Parda";"30-59"
"44715";"Parda";"30-59"
"44716";"Parda";"30-59"
"44717";"Parda";"30-59"
"44718";"Parda";"30-59"
"44719";"Parda";"30-59"
"44720";"Parda";"30-59"
"44721";"Parda";"30-59"
"44722";"Parda";"30-59"
"44723";"Parda";"30-59"
"44724";"Parda";"30-59"
"44725";"Parda";"30-59"
"44726";"Parda";"30-59"
"44727";"Parda";"30-59"
"44728";"Parda";"30-59"
"44729";"Parda";"30-59"
"44730";"Parda";"30-59"
"44731";"Parda";"30-59"
"44732";"Parda";"30-59"
"44733";"Parda";"30-59"
"44734";"Parda";"30-59"
"44735";"Parda";"30-59"
"44736";"Parda";"30-59"
"44737";"Parda";"30-59"
"44738";"Parda";"30-59"
"44739";"Parda";"30-59"
"44740";"Parda";"30-59"
"44741";"Parda";"30-59"
"44742";"Parda";"30-59"
"44743";"Parda";"30-59"
"44744";"Parda";"30-59"
"44745";"Parda";"30-59"
"44746";"Parda";"30-59"
"44747";"Parda";"30-59"
"44748";"Parda";"30-59"
"44749";"Parda";"30-59"
"44750";"Parda";"30-59"
"44751";"Parda";"30-59"
"44752";"Parda";"30-59"
"44753";"Parda";"30-59"
"44754";"Parda";"30-59"
"44755";"Parda";"30-59"
"44756";"Parda";"30-59"
"44757";"Parda";"30-59"
"44758";"Parda";"30-59"
"44759";"Parda";"30-59"
"44760";"Parda";"30-59"
"44761";"Parda";"30-59"
"44762";"Parda";"30-59"
"44763";"Parda";"30-59"
"44764";"Parda";"30-59"
"44765";"Parda";"30-59"
"44766";"Parda";"30-59"
"44767";"Parda";"30-59"
"44768";"Parda";"30-59"
"44769";"Parda";"30-59"
"44770";"Parda";"30-59"
"44771";"Parda";"30-59"
"44772";"Parda";"30-59"
"44773";"Parda";"30-59"
"44774";"Parda";"30-59"
"44775";"Parda";"30-59"
"44776";"Parda";"30-59"
"44777";"Parda";"30-59"
"44778";"Parda";"30-59"
"44779";"Parda";"30-59"
"44780";"Parda";"30-59"
"44781";"Parda";"30-59"
"44782";"Parda";"30-59"
"44783";"Parda";"30-59"
"44784";"Parda";"30-59"
"44785";"Parda";"30-59"
"44786";"Parda";"30-59"
"44787";"Parda";"30-59"
"44788";"Parda";"30-59"
"44789";"Parda";"30-59"
"44790";"Parda";"30-59"
"44791";"Parda";"30-59"
"44792";"Parda";"30-59"
"44793";"Parda";"30-59"
"44794";"Parda";"30-59"
"44795";"Parda";"30-59"
"44796";"Parda";"30-59"
"44797";"Parda";"30-59"
"44798";"Parda";"30-59"
"44799";"Parda";"30-59"
"44800";"Parda";"30-59"
"44801";"Parda";"30-59"
"44802";"Parda";"30-59"
"44803";"Parda";"30-59"
"44804";"Parda";"30-59"
"44805";"Parda";"30-59"
"44806";"Parda";"30-59"
"44807";"Parda";"30-59"
"44808";"Parda";"30-59"
"44809";"Parda";"30-59"
"44810";"Parda";"30-59"
"44811";"Parda";"30-59"
"44812";"Parda";"30-59"
"44813";"Parda";"30-59"
"44814";"Parda";"30-59"
"44815";"Parda";"30-59"
"44816";"Parda";"30-59"
"44817";"Parda";"30-59"
"44818";"Parda";"30-59"
"44819";"Parda";"30-59"
"44820";"Parda";"30-59"
"44821";"Parda";"30-59"
"44822";"Parda";"30-59"
"44823";"Parda";"30-59"
"44824";"Parda";"30-59"
"44825";"Parda";"30-59"
"44826";"Parda";"30-59"
"44827";"Parda";"30-59"
"44828";"Parda";"30-59"
"44829";"Parda";"30-59"
"44830";"Parda";"30-59"
"44831";"Parda";"30-59"
"44832";"Parda";"30-59"
"44833";"Parda";"30-59"
"44834";"Parda";"30-59"
"44835";"Parda";"30-59"
"44836";"Parda";"30-59"
"44837";"Parda";"30-59"
"44838";"Parda";"30-59"
"44839";"Parda";"30-59"
"44840";"Parda";"30-59"
"44841";"Parda";"30-59"
"44842";"Parda";"30-59"
"44843";"Parda";"30-59"
"44844";"Parda";"30-59"
"44845";"Parda";"30-59"
"44846";"Parda";"30-59"
"44847";"Parda";"30-59"
"44848";"Parda";"30-59"
"44849";"Parda";"30-59"
"44850";"Parda";"30-59"
"44851";"Parda";"30-59"
"44852";"Parda";"30-59"
"44853";"Parda";"30-59"
"44854";"Parda";"30-59"
"44855";"Parda";"30-59"
"44856";"Parda";"30-59"
"44857";"Parda";"30-59"
"44858";"Parda";"30-59"
"44859";"Parda";"30-59"
"44860";"Parda";"30-59"
"44861";"Parda";"30-59"
"44862";"Parda";"30-59"
"44863";"Parda";"30-59"
"44864";"Parda";"30-59"
"44865";"Parda";"30-59"
"44866";"Parda";"30-59"
"44867";"Parda";"30-59"
"44868";"Parda";"30-59"
"44869";"Parda";"30-59"
"44870";"Parda";"30-59"
"44871";"Parda";"30-59"
"44872";"Parda";"30-59"
"44873";"Parda";"30-59"
"44874";"Parda";"30-59"
"44875";"Parda";"30-59"
"44876";"Parda";"30-59"
"44877";"Parda";"30-59"
"44878";"Parda";"30-59"
"44879";"Parda";"30-59"
"44880";"Parda";"30-59"
"44881";"Parda";"30-59"
"44882";"Parda";"30-59"
"44883";"Parda";"30-59"
"44884";"Parda";"30-59"
"44885";"Parda";"30-59"
"44886";"Parda";"30-59"
"44887";"Parda";"30-59"
"44888";"Parda";"30-59"
"44889";"Parda";"30-59"
"44890";"Parda";"30-59"
"44891";"Parda";"30-59"
"44892";"Parda";"30-59"
"44893";"Parda";"30-59"
"44894";"Parda";"30-59"
"44895";"Parda";"30-59"
"44896";"Parda";"30-59"
"44897";"Parda";"30-59"
"44898";"Parda";"30-59"
"44899";"Parda";"30-59"
"44900";"Parda";"30-59"
"44901";"Parda";"30-59"
"44902";"Parda";"30-59"
"44903";"Parda";"30-59"
"44904";"Parda";"30-59"
"44905";"Parda";"30-59"
"44906";"Parda";"30-59"
"44907";"Parda";"30-59"
"44908";"Parda";"30-59"
"44909";"Parda";"30-59"
"44910";"Parda";"30-59"
"44911";"Parda";"30-59"
"44912";"Parda";"30-59"
"44913";"Parda";"30-59"
"44914";"Parda";"30-59"
"44915";"Parda";"30-59"
"44916";"Parda";"30-59"
"44917";"Parda";"30-59"
"44918";"Parda";"30-59"
"44919";"Parda";"30-59"
"44920";"Parda";"30-59"
"44921";"Parda";"30-59"
"44922";"Parda";"30-59"
"44923";"Parda";"30-59"
"44924";"Parda";"30-59"
"44925";"Parda";"30-59"
"44926";"Parda";"30-59"
"44927";"Parda";"30-59"
"44928";"Parda";"30-59"
"44929";"Parda";"30-59"
"44930";"Parda";"30-59"
"44931";"Parda";"30-59"
"44932";"Parda";"30-59"
"44933";"Parda";"30-59"
"44934";"Parda";"30-59"
"44935";"Parda";"30-59"
"44936";"Parda";"30-59"
"44937";"Parda";"30-59"
"44938";"Parda";"30-59"
"44939";"Parda";"30-59"
"44940";"Parda";"30-59"
"44941";"Parda";"30-59"
"44942";"Parda";"30-59"
"44943";"Parda";"30-59"
"44944";"Parda";"30-59"
"44945";"Parda";"30-59"
"44946";"Parda";"30-59"
"44947";"Parda";"30-59"
"44948";"Parda";"30-59"
"44949";"Parda";"30-59"
"44950";"Parda";"30-59"
"44951";"Parda";"30-59"
"44952";"Parda";"30-59"
"44953";"Parda";"30-59"
"44954";"Parda";"30-59"
"44955";"Parda";"30-59"
"44956";"Parda";"30-59"
"44957";"Parda";"30-59"
"44958";"Parda";"30-59"
"44959";"Parda";"30-59"
"44960";"Parda";"30-59"
"44961";"Parda";"30-59"
"44962";"Parda";"30-59"
"44963";"Parda";"30-59"
"44964";"Parda";"30-59"
"44965";"Parda";"30-59"
"44966";"Parda";"30-59"
"44967";"Parda";"30-59"
"44968";"Parda";"30-59"
"44969";"Parda";"30-59"
"44970";"Parda";"30-59"
"44971";"Parda";"30-59"
"44972";"Parda";"30-59"
"44973";"Parda";"30-59"
"44974";"Parda";"30-59"
"44975";"Parda";"30-59"
"44976";"Parda";"30-59"
"44977";"Parda";"30-59"
"44978";"Parda";"30-59"
"44979";"Parda";"30-59"
"44980";"Parda";"30-59"
"44981";"Parda";"30-59"
"44982";"Parda";"30-59"
"44983";"Parda";"30-59"
"44984";"Parda";"30-59"
"44985";"Parda";"30-59"
"44986";"Parda";"30-59"
"44987";"Parda";"30-59"
"44988";"Parda";"30-59"
"44989";"Parda";"30-59"
"44990";"Parda";"30-59"
"44991";"Parda";"30-59"
"44992";"Parda";"30-59"
"44993";"Parda";"30-59"
"44994";"Parda";"30-59"
"44995";"Parda";"30-59"
"44996";"Parda";"30-59"
"44997";"Parda";"30-59"
"44998";"Parda";"30-59"
"44999";"Parda";"30-59"
"45000";"Parda";"30-59"
"45001";"Parda";"30-59"
"45002";"Parda";"30-59"
"45003";"Parda";"30-59"
"45004";"Parda";"30-59"
"45005";"Parda";"30-59"
"45006";"Parda";"30-59"
"45007";"Parda";"30-59"
"45008";"Parda";"30-59"
"45009";"Parda";"30-59"
"45010";"Parda";"30-59"
"45011";"Parda";"30-59"
"45012";"Parda";"30-59"
"45013";"Parda";"30-59"
"45014";"Parda";"30-59"
"45015";"Parda";"30-59"
"45016";"Parda";"30-59"
"45017";"Parda";"30-59"
"45018";"Parda";"30-59"
"45019";"Parda";"30-59"
"45020";"Parda";"30-59"
"45021";"Parda";"30-59"
"45022";"Parda";"30-59"
"45023";"Parda";"30-59"
"45024";"Parda";"30-59"
"45025";"Parda";"30-59"
"45026";"Parda";"30-59"
"45027";"Parda";"30-59"
"45028";"Parda";"30-59"
"45029";"Parda";"30-59"
"45030";"Parda";"30-59"
"45031";"Parda";"30-59"
"45032";"Parda";"30-59"
"45033";"Parda";"30-59"
"45034";"Parda";"30-59"
"45035";"Parda";"30-59"
"45036";"Parda";"30-59"
"45037";"Parda";"30-59"
"45038";"Parda";"30-59"
"45039";"Parda";"30-59"
"45040";"Parda";"30-59"
"45041";"Parda";"30-59"
"45042";"Parda";"30-59"
"45043";"Parda";"30-59"
"45044";"Parda";"30-59"
"45045";"Parda";"30-59"
"45046";"Parda";"30-59"
"45047";"Parda";"30-59"
"45048";"Parda";"30-59"
"45049";"Parda";"30-59"
"45050";"Parda";"30-59"
"45051";"Parda";"30-59"
"45052";"Parda";"30-59"
"45053";"Parda";"30-59"
"45054";"Parda";"30-59"
"45055";"Parda";"30-59"
"45056";"Parda";"30-59"
"45057";"Parda";"30-59"
"45058";"Parda";"30-59"
"45059";"Parda";"30-59"
"45060";"Parda";"30-59"
"45061";"Parda";"30-59"
"45062";"Parda";"30-59"
"45063";"Parda";"30-59"
"45064";"Parda";"30-59"
"45065";"Parda";"30-59"
"45066";"Parda";"30-59"
"45067";"Parda";"30-59"
"45068";"Parda";"30-59"
"45069";"Parda";"30-59"
"45070";"Parda";"30-59"
"45071";"Parda";"30-59"
"45072";"Parda";"30-59"
"45073";"Parda";"30-59"
"45074";"Parda";"30-59"
"45075";"Parda";"30-59"
"45076";"Parda";"30-59"
"45077";"Parda";"30-59"
"45078";"Parda";"30-59"
"45079";"Parda";"30-59"
"45080";"Parda";"30-59"
"45081";"Parda";"30-59"
"45082";"Parda";"30-59"
"45083";"Parda";"30-59"
"45084";"Parda";"30-59"
"45085";"Parda";"30-59"
"45086";"Parda";"30-59"
"45087";"Parda";"30-59"
"45088";"Parda";"30-59"
"45089";"Parda";"30-59"
"45090";"Parda";"30-59"
